Project;Model;Net;Timestamp;Product;Product Name;Product Arrow;Product Flow Amount;LCI Method;Phase;Process;Material Type;Material;Quantity;Unit
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Mercury [soil/industrial];2,3869814922938E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Mercury [water/ground-];8,65605613307461E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Mercury [water/ocean];9,17470532695544E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Mercury [water/surface water];0,000912403102577094;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Mercury [water/unspecified];0,00157349934825629;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Metalaxil [soil/agricultural];2,81365728249882E-10;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, bromo-, Halon 1001 [air/unspecified];2,65771474865581E-10;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, bromo-, Halon 1001 [air/urban air close to ground];1,94411741749087E-17;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, chlorodifluoro-, HCFC-22 [air/non-urban air or from high stacks];1,15261956602384E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, chlorodifluoro-, HCFC-22 [air/unspecified];7,8000055194578E-22;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, chlorodifluoro-, HCFC-22 [air/urban air close to ground];9,36021377967208E-10;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichloro-, HCC-30 [air/non-urban air or from high stacks];9,98612003386414E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichloro-, HCC-30 [air/unspecified];2,20498773481655E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichloro-, HCC-30 [air/urban air close to ground];4,88578872133105E-08;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichloro-, HCC-30 [water/surface water];0,000247079978210685;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichlorodifluoro-, CFC-12 [air/non-urban air or from high stacks];1,88344353401861E-08;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichlorodifluoro-, CFC-12 [air/unspecified];2,70313086160239E-11;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichlorodifluoro-, CFC-12 [air/urban air close to ground];1,22142962584806E-06;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, monochloro-, R-40 [air/non-urban air or from high stacks];5,91419274746167E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, tetrachloro-, R-10 [air/unspecified];1,35291679555717E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, tetrachloro-, R-10 [air/urban air close to ground];0,000331344791736798;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, trichlorofluoro-, CFC-11 [air/urban air close to ground];1,87812472325099E-09;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methanol [air/non-urban air or from high stacks];2,21993966435501E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methanol [air/unspecified];2,01387835407873E-06;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methanol [air/urban air close to ground];1,13978972154482E-06;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methanol [water/ocean];2,18303082680551E-11;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methanol [water/surface water];1,25743862804259E-08;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methanol [water/unspecified];1,63798731884751E-09;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methomyl [soil/agricultural];8,57076970686598E-17;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Metolachlor [soil/agricultural];3,04613621765425E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Metribuzin [soil/agricultural];1,71400876282165E-08;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Metsulfuron-methyl [soil/agricultural];1,62911636825567E-10;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Molybdenum [air/non-urban air or from high stacks];0,000112794847424348;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Molybdenum [air/unspecified];0,339421920284224;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Molybdenum [air/urban air close to ground];0,00122357353406109;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Molybdenum [soil/agricultural];1,03707095967193E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Molybdenum [soil/unspecified];1,58952765976228E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Molybdenum [water/ground-];0,00484531221477881;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Molybdenum [water/ocean];8,11183574628037E-06;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Molybdenum [water/surface water];0,00702703176750584;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Molybdenum [water/unspecified];1,20684115718853E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Napropamide [soil/agricultural];3,28864063320896E-11;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nickel [air/lower stratosphere + upper troposphere];2,73649348066871E-13;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nickel [air/non-urban air or from high stacks];0,00107617194364112;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nickel [air/unspecified];0,00401800894843893;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nickel [air/urban air close to ground];0,00639248613049561;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nickel [soil/agricultural];9,01945021590247E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nickel [soil/industrial];2,32693621704649E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nickel [soil/unspecified];4,42748686630147E-06;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nickel, ion [water/ground-];3,54745936685406E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nickel, ion [water/ocean];2,00976936378079E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nickel, ion [water/surface water];2,35129259756061E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nickel, ion [water/unspecified];2,3122254241504E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nitrobenzene [air/urban air close to ground];3,59918665444571E-08;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nitrobenzene [water/surface water];2,08311963957549E-08;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;PAH, polycyclic aromatic hydrocarbons [air/non-urban air or from high stacks];7,5386649924618E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;PAH, polycyclic aromatic hydrocarbons [air/unspecified];0,000170972812879377;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;PAH, polycyclic aromatic hydrocarbons [air/urban air close to ground];4,67467529363904E-06;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;PAH, polycyclic aromatic hydrocarbons [water/ground-];9,3893721130469E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;PAH, polycyclic aromatic hydrocarbons [water/ocean];6,65757964563868E-08;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;PAH, polycyclic aromatic hydrocarbons [water/surface water];1,607312914348E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;PAH, polycyclic aromatic hydrocarbons [water/unspecified];3,68165252604017E-08;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Parathion [soil/agricultural];6,53418761012631E-11;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Pendimethalin [soil/agricultural];8,03924408086551E-09;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - human toxicity w/o LT, HTPinf w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Phenmedipham [soil/agricultural];3,78967426211706E-15;kg 1,4-DCB-Eq
